Year,Product line,Product type,Product,Order method type,Retailer country, Revenue , Planned revenue , Product cost ,   Quantity   , Unit cost , Unit price , Gross profit , Unit sale price 
2004,Personal Accessories,Knives,Edge Extreme,Fax,Spain,18811,20228,13520,169,80,120,5291,111
2004,Personal Accessories,Knives,Double Edge,Fax,Brazil,18739,19319,13270,1161,11,17,5468,16
2004,Personal Accessories,Binoculars,Opera Vision,Fax,France,18260,18260,8366,166,50,110,9894,110
2004,Personal Accessories,Knives,Bear Edge,Fax,France,18089,18842,10941,465,24,41,7147,39
2004,Personal Accessories,Binoculars,Seeker 50,Fax,Finland,17960,19312,13332,144,93,134,4628,125
2004,Personal Accessories,Navigation,Glacier GPS,Fax,Sweden,17912,19260,12961,165,79,117,4952,109
2004,Personal Accessories,Knives,Double Edge,Fax,United States,17621,18287,12562,1099,11,17,5060,16
2004,Personal Accessories,Knives,Bear Edge,Fax,Germany,17194,17910,10400,442,24,41,6794,39
2004,Personal Accessories,Navigation,Trail Star,Fax,United States,16940,16940,9720,110,88,154,7220,154
2004,Personal Accessories,Eyewear,Polar Sun,Fax,Finland,16793,18057,7636,292,26,62,9157,58
2004,Personal Accessories,Navigation,Trail Master,Fax,Austria,16790,16790,10679,46,232,365,6111,365
2004,Personal Accessories,Eyewear,Polar Sun,Fax,Brazil,16782,17748,7505,287,26,62,9277,59
2004,Personal Accessories,Binoculars,Seeker 50,Fax,Singapore,16588,17837,12313,133,93,134,4275,125
2004,Personal Accessories,Watches,Mountain Man Extreme,Fax,Finland,16512,17663,6971,60,116,294,9540,275
2004,Personal Accessories,Binoculars,Seeker 35,Fax,Brazil,16255,17478,11818,166,71,105,4437,98
2004,Personal Accessories,Navigation,Trail Star,Fax,Austria,16016,16016,9178,104,88,154,6838,154
2004,Personal Accessories,Eyewear,Capri,Fax,Austria,15906,15906,10219,427,24,37,5687,37
2004,Personal Accessories,Binoculars,Seeker 35,Fax,Canada,15863,17057,11533,162,71,105,4330,98
2004,Personal Accessories,Eyewear,Capri,Fax,Japan,15608,15608,10024,419,24,37,5583,37
2004,Personal Accessories,Watches,Infinity,Fax,Austria,15480,15480,8661,67,134,235,6819,235
2004,Personal Accessories,Binoculars,Seeker Mini,Fax,Singapore,15437,16599,7760,194,40,86,7677,80
2004,Personal Accessories,Knives,Max Gizmo,Fax,Austria,15395,15395,7120,403,18,38,8274,38
2004,Personal Accessories,Binoculars,Seeker 50,Fax,France,15341,16496,11387,123,93,134,3953,125
2004,Personal Accessories,Eyewear,Capri,Fax,Mexico,15086,15086,9693,405,24,37,5394,37
2004,Personal Accessories,Watches,Mountain Man Combination,Fax,Brazil,14937,15486,7110,158,45,98,7827,95
2004,Personal Accessories,Knives,Bear Survival Edge,Fax,France,14934,16058,7830,174,45,92,7104,86
2004,Personal Accessories,Watches,Mountain Man Combination,Fax,Finland,14660,15388,7065,157,45,98,7595,93
2004,Personal Accessories,Eyewear,Bella,Fax,Canada,14648,14648,7820,217,36,68,6827,68
2004,Personal Accessories,Watches,Infinity,Fax,Canada,14640,14640,8562,61,140,240,6078,240
2004,Personal Accessories,Knives,Max Gizmo,Fax,Germany,14478,14478,6703,379,18,38,7774,38
2004,Personal Accessories,Eyewear,Polar Ice,Fax,Brazil,14424,15510,7006,141,50,110,7418,102
2004,Personal Accessories,Watches,Venue,Fax,United States,13930,13930,7929,199,40,70,6001,70
2004,Personal Accessories,Watches,Mountain Man Extreme,Fax,France,13907,14719,5810,50,116,294,8097,278
2004,Personal Accessories,Binoculars,Seeker 35,Fax,Spain,13709,14741,9967,140,71,105,3742,98
2004,Personal Accessories,Watches,Mountain Man Combination,Fax,Singapore,13555,14505,6660,148,45,98,6895,92
2004,Personal Accessories,Eyewear,Bella,Fax,Austria,13455,13455,7177,207,35,65,6278,65
2004,Personal Accessories,Eyewear,Hawk Eye,Fax,Mexico,13122,13122,7384,324,23,41,5738,41
2004,Personal Accessories,Knives,Bear Edge,Fax,Brazil,13070,13615,7906,336,24,41,5164,39
2004,Personal Accessories,Knives,Bear Edge,Fax,Finland,12759,13291,7718,328,24,41,5041,39
2004,Personal Accessories,Navigation,Glacier GPS Extreme,Fax,Belgium,12708,13665,6706,38,176,360,6002,334
2004,Personal Accessories,Watches,Mountain Man Combination,Fax,France,12689,13231,6075,135,45,98,6614,94
2004,Personal Accessories,Binoculars,Seeker 50,Fax,Spain,12472,13411,9258,100,93,134,3214,125
2004,Personal Accessories,Navigation,Glacier Deluxe,Fax,Finland,12108,13019,7591,135,56,96,4517,90
2004,Personal Accessories,Eyewear,Polar Sports,Fax,Finland,11982,12884,6182,105,59,123,5799,114
2004,Personal Accessories,Binoculars,Ranger Vision,Fax,Singapore,11840,11840,6273,74,85,160,5567,160
2004,Personal Accessories,Navigation,Glacier GPS,Fax,Belgium,11833,12724,8562,109,79,117,3271,109
2004,Personal Accessories,Knives,Max Gizmo,Fax,Japan,11804,11804,5467,309,18,38,6337,38
2004,Personal Accessories,Watches,Kodiak,Fax,France,11789,11789,6407,98,65,120,5382,120
2004,Personal Accessories,Watches,Mountain Man Digital,Fax,Finland,11503,11859,5700,285,20,42,5803,40
2004,Personal Accessories,Knives,Double Edge,Fax,Finland,11419,11898,8172,715,11,17,3246,16
2004,Personal Accessories,Knives,Pocket Gizmo,Fax,Mexico,11261,11261,4440,923,5,12,6821,12
2004,Personal Accessories,Knives,Bear Survival Edge,Fax,Spain,11244,12090,5895,131,45,92,5349,86
2004,Personal Accessories,Watches,Mountain Man Extreme,Fax,Spain,11233,11775,4648,40,116,294,6586,281
2004,Personal Accessories,Watches,Mountain Man Extreme,Fax,Singapore,11225,12070,4764,41,116,294,6461,274
2004,Personal Accessories,Navigation,Trail Scout,Fax,Canada,11186,11186,7054,47,150,238,4132,238
2004,Personal Accessories,Eyewear,Polar Ice,Fax,Finland,11048,11880,5367,108,50,110,5682,102
2004,Personal Accessories,Watches,Mountain Man Analog,Fax,France,10932,11389,6990,233,30,49,3942,47
2004,Personal Accessories,Watches,Mountain Man Analog,Fax,United States,10745,11194,6870,229,30,49,3875,47
2004,Personal Accessories,Binoculars,Seeker Extreme,Fax,Spain,10702,11508,5930,63,94,183,4773,170
2004,Personal Accessories,Binoculars,Seeker 50,Fax,Sweden,10601,11399,7869,85,93,134,2732,125
2004,Personal Accessories,Binoculars,Seeker Extreme,Fax,Sweden,10363,11143,5741,61,94,183,4621,170
2004,Personal Accessories,Navigation,Trail Master,Fax,United States,10220,10220,6555,28,234,365,3665,365
2004,Personal Accessories,Eyewear,Hawk Eye,Fax,United States,9599,9599,5411,237,23,41,4188,41
2004,Personal Accessories,Watches,Kodiak,Fax,United States,9504,9504,5225,79,66,120,4279,120
2004,Personal Accessories,Knives,Pocket Gizmo,Fax,Canada,9492,9492,3727,778,5,12,5765,12
2004,Personal Accessories,Watches,Sam,Fax,United States,9474,9474,5667,211,27,45,3806,45
2004,Personal Accessories,Navigation,Glacier Deluxe,Fax,Spain,9417,10126,5904,105,56,96,3513,90
2004,Personal Accessories,Watches,Mountain Man Analog,Fax,Spain,9385,9727,5970,199,30,49,3415,47
2004,Personal Accessories,Knives,Edge Extreme,Fax,Belgium,9350,10054,6720,84,80,120,2630,111
2004,Personal Accessories,Binoculars,Opera Vision,Fax,United States,9350,9350,4264,85,50,110,5086,110
2004,Personal Accessories,Watches,Mountain Man Deluxe,Fax,Singapore,9252,9949,4758,122,39,82,4494,76
2004,Personal Accessories,Knives,Double Edge,Fax,France,9151,9535,6549,573,11,17,2601,16
2004,Personal Accessories,Watches,Sam,Fax,Mexico,9025,9025,5399,201,27,45,3626,45
2004,Personal Accessories,Watches,Mountain Man Analog,Fax,Brazil,8960,9238,5670,189,30,49,3290,47
2004,Personal Accessories,Watches,Mountain Man Extreme,Fax,Netherlands,8761,9420,3718,32,116,294,5043,274
2004,Personal Accessories,Watches,Mountain Man Digital,Fax,Spain,8677,8946,4300,215,20,42,4377,40
2004,Personal Accessories,Knives,Pocket Gizmo,Fax,Germany,8625,8625,3387,707,5,12,5239,12
2004,Personal Accessories,Binoculars,Seeker Mini,Fax,Spain,8434,9069,4240,106,40,86,4194,80
2004,Personal Accessories,Watches,Mountain Man Extreme,Fax,United States,8302,8831,3486,30,116,294,4816,277
2004,Personal Accessories,Watches,Mountain Man Extreme,Fax,Germany,8302,8831,3486,30,116,294,4816,277
2004,Personal Accessories,Watches,Mountain Man Deluxe,Fax,Netherlands,8267,8889,4251,109,39,82,4016,76
2004,Personal Accessories,Navigation,Glacier Basic,Fax,Belgium,8189,8442,5160,258,20,33,3029,32
2004,Personal Accessories,Eyewear,Polar Wave,Fax,Singapore,8170,8510,3660,89,41,96,4511,92
2004,Personal Accessories,Eyewear,Capri,Fax,United States,8153,8153,5265,216,24,38,2888,38
2004,Personal Accessories,Watches,Lux,Fax,Canada,8040,8040,4203,50,84,161,3837,161
2004,Personal Accessories,Watches,Mountain Man Combination,Fax,Japan,7943,8233,3780,84,45,98,4163,95
2004,Personal Accessories,Eyewear,Bella,Fax,Germany,7898,7898,4225,117,36,68,3673,68
2004,Personal Accessories,Knives,Pocket Gizmo,Fax,Austria,7686,7686,2979,630,5,12,4707,12
2004,Personal Accessories,Eyewear,Polar Wave,Fax,United States,7474,7745,3331,81,41,96,4143,92
2004,Personal Accessories,Watches,Mountain Man Deluxe,Fax,Finland,7432,7992,3822,98,39,82,3610,76
2004,Personal Accessories,Navigation,Trail Scout,Fax,France,7378,7378,4655,31,150,238,2723,238
2004,Personal Accessories,Watches,Mountain Man Analog,Fax,Singapore,7320,7625,4680,156,30,49,2640,47
2004,Personal Accessories,Knives,Bear Edge,Fax,Sweden,7313,7618,4424,188,24,41,2890,39
2004,Personal Accessories,Eyewear,Polar Sun,Fax,France,7185,7606,3216,123,26,62,3969,58
2004,Personal Accessories,Knives,Double Edge,Fax,Spain,7182,7405,5086,445,11,17,2096,16
2004,Personal Accessories,Navigation,Trail Scout,Fax,Germany,7140,7140,4546,30,152,238,2594,238
2004,Personal Accessories,Eyewear,Polar Extreme,Fax,Brazil,7107,7267,3553,49,73,148,3554,145
2004,Personal Accessories,Eyewear,Polar Extreme,Fax,Japan,7076,7415,3625,50,73,148,3451,142
2004,Personal Accessories,Eyewear,Polar Sports,Fax,Spain,7075,7607,3651,62,59,123,3424,114
2004,Personal Accessories,Watches,Mountain Man Deluxe,Fax,United States,7053,7584,3627,93,39,82,3426,76
2004,Personal Accessories,Watches,Mountain Man Extreme,Fax,Italy,6992,7360,2905,25,116,294,4087,280
2004,Personal Accessories,Binoculars,Seeker Mini,Fax,Finland,6923,7444,3480,87,40,86,3443,80
2004,Personal Accessories,Knives,Bear Edge,Fax,Spain,6885,7172,4165,177,24,41,2720,39
2004,Personal Accessories,Watches,Mountain Man Combination,Fax,Spain,6845,7057,3240,72,45,98,3605,95
2004,Personal Accessories,Eyewear,Polar Ice,Fax,France,6752,7260,3280,66,50,110,3472,102
2004,Personal Accessories,Watches,Mountain Man Digital,Fax,France,6740,6949,3340,167,20,42,3400,40
2004,Personal Accessories,Navigation,Glacier Deluxe,Fax,Sweden,6547,7040,4105,73,56,96,2443,90
2004,Personal Accessories,Knives,Max Gizmo,Fax,Singapore,6456,6456,2993,169,18,38,3463,38
2004,Personal Accessories,Eyewear,Hawk Eye,Fax,Singapore,6440,6440,3783,159,24,41,2657,41
2004,Personal Accessories,Eyewear,Polar Sports,Fax,Brazil,6390,6871,3297,56,59,123,3093,114
2004,Personal Accessories,Eyewear,Maximus,Fax,Singapore,6320,6320,3096,79,39,80,3224,80
2004,Personal Accessories,Eyewear,Trendi,Fax,Singapore,6318,6318,3710,130,29,49,2608,49
2004,Personal Accessories,Eyewear,Polar Sports,Fax,France,6276,6749,3238,55,59,123,3038,114
2004,Personal Accessories,Watches,Lux,Fax,Austria,6271,6271,3172,39,81,161,3099,161
2004,Personal Accessories,Watches,Infinity,Fax,Singapore,6160,6160,3235,28,116,220,2925,220
2004,Personal Accessories,Watches,Mountain Man Deluxe,Fax,Canada,6143,6606,3159,81,39,82,2984,76
2004,Personal Accessories,Knives,Max Gizmo,Fax,Canada,6112,6112,2822,160,18,38,3290,38
2004,Personal Accessories,Watches,Lux,Fax,Singapore,6020,6020,3166,35,90,172,2854,172
2004,Personal Accessories,Watches,Mountain Man Deluxe,Fax,Italy,5991,6442,3081,79,39,82,2910,76
2004,Personal Accessories,Watches,Mountain Man Deluxe,Fax,Spain,5991,6442,3081,79,39,82,2910,76
2004,Personal Accessories,Eyewear,Cat Eye,Fax,Singapore,5980,5980,4004,230,17,26,1976,26
2004,Personal Accessories,Binoculars,Seeker Mini,Fax,Japan,5968,6417,3000,75,40,86,2968,80
2004,Personal Accessories,Watches,Mountain Man Digital,Fax,Brazil,5852,6033,2900,145,20,42,2952,40
2004,Personal Accessories,Eyewear,Polar Ice,Fax,Sweden,5729,6160,2783,56,50,110,2946,102
2004,Personal Accessories,Watches,Venue,Fax,Singapore,5600,5600,3178,80,40,70,2422,70
2004,Personal Accessories,Eyewear,Polar Ice,Fax,Spain,5524,5940,2683,54,50,110,2841,102
2004,Personal Accessories,Watches,Mountain Man Digital,Fax,Singapore,5473,5701,2740,137,20,42,2733,40
2004,Personal Accessories,Watches,Legend,Fax,Singapore,5460,5460,3034,21,144,260,2426,260
2004,Personal Accessories,Watches,Mountain Man Combination,Fax,United States,5400,5685,2610,58,45,98,2790,93
2004,Personal Accessories,Watches,Mountain Man Deluxe,Fax,United Kingdom,5385,5790,2769,71,39,82,2616,76
2004,Personal Accessories,Knives,Bear Survival Edge,Fax,United States,5261,5537,2700,60,45,92,2561,88
2004,Personal Accessories,Watches,Mountain Man Combination,Fax,Germany,5121,5391,2475,55,45,98,2646,93
2004,Personal Accessories,Binoculars,Seeker Mini,Fax,Sweden,4987,5305,2480,62,40,86,2507,80
2004,Personal Accessories,Eyewear,Bella,Fax,Japan,4940,4940,2626,76,35,65,2314,65
2004,Personal Accessories,Watches,Mountain Man Extreme,Fax,Sweden,4804,5004,1975,17,116,294,2829,283
2004,Personal Accessories,Eyewear,Polar Extreme,Fax,Spain,4621,4746,2320,32,73,148,2301,145
2004,Personal Accessories,Knives,Pocket Gizmo,Fax,Japan,4453,4453,1726,365,5,12,2727,12
2004,Personal Accessories,Navigation,Glacier Deluxe,Fax,Belgium,4444,4629,2699,48,56,96,1745,93
2004,Personal Accessories,Watches,Mountain Man Analog,Fax,United Kingdom,4362,4497,2760,92,30,49,1602,47
2004,Personal Accessories,Eyewear,Polar Extreme,Fax,Finland,4321,4597,2248,31,73,148,2074,139
2004,Personal Accessories,Eyewear,Polar Wave,Fax,Brazil,4303,4303,1850,45,41,96,2453,96
2004,Personal Accessories,Eyewear,Bella,Fax,Mexico,4290,4290,2280,66,35,65,2010,65
2004,Personal Accessories,Watches,Mountain Man Analog,Fax,Sweden,4077,4204,2580,86,30,49,1497,47
2004,Personal Accessories,Watches,Mountain Man Digital,Fax,Netherlands,3996,4119,1980,99,20,42,2016,40
2004,Personal Accessories,Watches,Lux,Fax,United States,3859,3859,1980,24,82,161,1880,161
2004,Personal Accessories,Eyewear,Polar Sun,Fax,United Kingdom,3720,3958,1674,64,26,62,2047,58
2004,Personal Accessories,Binoculars,Ranger Vision,Fax,United States,3680,3680,2208,23,96,160,1472,160
2004,Personal Accessories,Eyewear,Polar Extreme,Fax,Singapore,3663,3856,1885,26,73,148,1778,141
2004,Personal Accessories,Watches,Mountain Man Combination,Fax,Canada,3423,3528,1620,36,45,98,1803,95
2004,Personal Accessories,Eyewear,Polar Sun,Fax,United States,3408,3587,1517,58,26,62,1891,59
2004,Personal Accessories,Watches,Mountain Man Deluxe,Fax,Belgium,3366,3507,1677,43,39,82,1689,78
2004,Personal Accessories,Watches,Mountain Man Combination,Fax,Sweden,3232,3332,1530,34,45,98,1702,95
2004,Personal Accessories,Eyewear,Polar Extreme,Fax,France,3132,3263,1595,22,73,148,1537,142
2004,Personal Accessories,Watches,Mountain Man Digital,Fax,Japan,3108,3204,1540,77,20,42,1568,40
2004,Personal Accessories,Eyewear,Polar Wave,Fax,Sweden,2875,2964,1275,31,41,96,1601,93
2004,Personal Accessories,Watches,Mountain Man Digital,Fax,Canada,2744,2829,1360,68,20,42,1384,40
2004,Personal Accessories,Eyewear,Polar Sun,Fax,Spain,2672,2783,1177,45,26,62,1495,59
2004,Personal Accessories,Binoculars,Opera Vision,Fax,Japan,2530,2530,1158,23,50,110,1372,110
2004,Personal Accessories,Eyewear,Polar Wave,Fax,Spain,2504,2582,1110,27,41,96,1394,93
2004,Personal Accessories,Binoculars,Opera Vision,Fax,Austria,2200,2200,1011,20,51,110,1189,110
2004,Personal Accessories,Watches,Mountain Man Analog,Fax,Belgium,2004,2004,1230,41,30,49,774,49
2004,Personal Accessories,Watches,Mountain Man Digital,Fax,Belgium,1332,1332,640,32,20,42,692,42
2004,Personal Accessories,Eyewear,Polar Extreme,Fax,Belgium,1186,1186,580,8,73,148,606,148
2004,Personal Accessories,Watches,Sam,Fax,Austria,808,808,484,18,27,45,324,45
2004,Personal Accessories,Navigation,Glacier GPS Extreme,Mail,United States,161195,173327,85059,482,176,360,76137,334
2004,Personal Accessories,Knives,Single Edge,Mail,France,119185,128107,85805,10024,9,13,33380,12
2004,Personal Accessories,Navigation,Glacier GPS,Mail,Netherlands,103241,111010,74701,951,79,117,28540,109
2004,Personal Accessories,Navigation,Glacier GPS Extreme,Mail,Japan,102336,110038,54000,306,176,360,48336,334
2004,Personal Accessories,Binoculars,Seeker Extreme,Mail,United States,93774,100834,51954,552,94,183,41820,170
2004,Personal Accessories,Watches,Mountain Man Extreme,Mail,United States,85690,92141,36367,313,116,294,49323,274
2004,Personal Accessories,Eyewear,Polar Sports,Mail,United States,82045,88221,42335,719,59,123,39710,114
2004,Personal Accessories,Binoculars,Seeker 35,Mail,United States,77161,82969,56098,788,71,105,21063,98
2004,Personal Accessories,Eyewear,Polar Ice,Mail,United States,69462,74690,33740,679,50,110,35722,102
2004,Personal Accessories,Knives,Edge Extreme,Mail,United States,64560,69420,46400,580,80,120,18160,111
2004,Personal Accessories,Binoculars,Seeker Mini,Mail,United States,54665,58780,27480,687,40,86,27185,80
2004,Personal Accessories,Knives,Single Edge,Mail,Japan,53855,59849,40086,4683,9,13,13768,12
2004,Personal Accessories,Knives,Edge Extreme,Mail,France,48865,52544,35120,439,80,120,13745,111
2004,Personal Accessories,Watches,Mountain Man Deluxe,Mail,United States,48841,52518,25116,644,39,82,23725,76
2004,Personal Accessories,Binoculars,Seeker 50,Mail,Netherlands,46022,49487,34162,369,93,134,11860,125
2004,Personal Accessories,Eyewear,Polar Ice,Mail,Netherlands,43273,46530,21019,423,50,110,22254,102
2004,Personal Accessories,Binoculars,Seeker Extreme,Mail,Japan,41960,45119,23248,247,94,183,18713,170
2004,Personal Accessories,Knives,Single Edge,Mail,Netherlands,41639,44756,29977,3502,9,13,11662,12
2004,Personal Accessories,Navigation,Glacier Basic,Mail,Netherlands,41430,43158,26380,1319,20,33,15050,31
2004,Personal Accessories,Eyewear,Polar Sun,Mail,United States,41056,43783,18514,708,26,62,22541,58
2004,Personal Accessories,Knives,Double Edge,Mail,France,40495,41949,28815,2521,11,17,11680,16
2004,Personal Accessories,Binoculars,Seeker Extreme,Mail,France,39752,42745,22024,234,94,183,17728,170
2004,Personal Accessories,Navigation,Glacier Deluxe,Mail,United States,38387,41276,24066,428,56,96,14321,90
2004,Personal Accessories,Knives,Single Edge,Mail,United States,37786,40615,27204,3178,9,13,10583,12
2004,Personal Accessories,Binoculars,Seeker 35,Mail,France,37405,40221,27195,382,71,105,10211,98
2004,Personal Accessories,Navigation,Glacier GPS Extreme,Mail,France,35450,38118,18706,106,176,360,16744,334
2004,Personal Accessories,Navigation,Glacier GPS Extreme,Mail,Germany,33443,35960,17647,100,176,360,15796,334
2004,Personal Accessories,Knives,Bear Edge,Mail,Japan,33104,34483,20024,851,24,41,13080,39
2004,Personal Accessories,Knives,Bear Edge,Mail,France,32520,33875,19671,836,24,41,12849,39
2004,Personal Accessories,Knives,Bear Survival Edge,Mail,United States,31242,33594,16380,364,45,92,14862,86
